payment_sequential,payment_type,payment_installments,payment_value,order_id
1,credit_card,3,62.44,67147
1,boleto,1,157.35,91137
1,credit_card,5,164.44,23295
1,boleto,1,83.63,91793
1,credit_card,3,98.42,3941
1,credit_card,4,107.5,24420
1,credit_card,1,72.46,23217
1,boleto,1,223.89,47255
1,boleto,1,122.97,60432
1,credit_card,3,37.33,51989
1,credit_card,2,201.65,92799
1,boleto,1,35.38,61114
1,credit_card,2,82.6,85205
1,credit_card,3,57.28,50668
1,credit_card,1,28.79,50480
1,credit_card,1,73.56,13862
1,boleto,1,40.0,11283
1,credit_card,1,44.09,16299
2,voucher,1,10.58,55442
2,voucher,1,89.68,65776
1,credit_card,1,116.36,69112
1,credit_card,10,3736.22,88494
1,credit_card,1,73.15,98921
1,credit_card,3,126.68,26701
1,voucher,1,91.86,59579
1,credit_card,6,258.86,98853
1,credit_card,3,215.63,77603
1,credit_card,3,172.41,93127
1,credit_card,5,98.53,11492
1,boleto,1,68.1,21207
1,credit_card,1,119.09,70532
1,credit_card,5,187.96,62795
1,credit_card,2,184.94,19925
1,credit_card,8,165.3,93724
1,credit_card,8,1322.97,2878
1,credit_card,3,158.56,73564
1,credit_card,10,174.4,71110
1,credit_card,4,168.45,9213
1,boleto,1,313.43,90650
1,boleto,1,51.67,30054
1,credit_card,6,71.15,2815
1,credit_card,2,272.16,82173
1,credit_card,2,83.23,82035
1,credit_card,9,116.44,7636
1,credit_card,2,129.91,56336
1,credit_card,5,188.69,90208
1,boleto,1,32.69,69865
1,credit_card,1,28.13,14138
1,boleto,1,34.05,60455
1,credit_card,3,117.27,37111
6,voucher,1,25.0,53564
1,credit_card,6,65.01,21743
1,credit_card,7,127.48,68178
1,boleto,1,834.94,42804
1,boleto,1,30.95,93115
1,credit_card,6,2590.61,97929
1,credit_card,1,49.95,30300
1,credit_card,6,295.81,52347
1,credit_card,4,72.73,51736
1,credit_card,10,207.9,1842
1,credit_card,1,61.64,38588
1,credit_card,4,112.94,53087
1,credit_card,5,84.59,82187
1,credit_card,10,2045.47,8042
1,boleto,1,21.38,54789
1,debit_card,1,22.39,35684
1,credit_card,3,192.59,49041
1,credit_card,1,40.96,66448
1,credit_card,6,245.45,17061
1,boleto,1,235.4,22817
1,boleto,1,136.98,33162
1,voucher,1,42.78,86301
1,credit_card,1,98.21,9708
1,credit_card,4,282.53,9295
1,boleto,1,57.1,80381
1,credit_card,10,235.28,37441
1,credit_card,1,95.73,72693
1,credit_card,1,83.41,34249
1,credit_card,4,73.03,86551
1,credit_card,2,118.81,16964
1,credit_card,1,15.48,10597
1,credit_card,5,84.67,20740
1,boleto,1,91.76,56589
1,credit_card,8,432.21,58423
1,debit_card,1,67.56,80730
1,boleto,1,54.0,10108
1,credit_card,5,262.05,5853
1,credit_card,2,289.02,2974
1,credit_card,1,88.23,73323
1,credit_card,1,120.09,9031
1,credit_card,4,46.77,41630
1,credit_card,1,359.46,18523
1,credit_card,1,135.68,15896
1,credit_card,4,358.53,29978
1,credit_card,2,57.53,49322
1,boleto,1,26.63,15869
1,debit_card,1,100.91,13283
1,credit_card,10,356.39,44628
1,credit_card,2,141.54,67710
1,credit_card,3,116.94,18966
1,credit_card,1,90.83,36425
1,boleto,1,49.55,91051
1,credit_card,2,33.35,27580
1,credit_card,1,33.09,65018
1,credit_card,1,80.89,89302
1,credit_card,7,74.07,32291
1,credit_card,10,1119.77,17522
1,credit_card,1,45.1,54091
1,credit_card,1,82.52,11984
1,credit_card,1,351.69,18537
1,credit_card,2,82.9,99320
1,credit_card,1,37.85,70189
1,credit_card,1,45.33,46122
1,credit_card,1,76.29,245
2,voucher,1,35.0,22898
1,credit_card,8,443.58,8152
1,credit_card,4,103.35,95437
1,credit_card,1,218.64,86500
1,credit_card,2,46.78,65276
1,boleto,1,90.17,4463
1,credit_card,4,740.4,58757
1,credit_card,1,181.92,43376
1,credit_card,9,232.12,8837
1,credit_card,1,124.85,1396
1,credit_card,4,664.17,31327
1,boleto,1,109.77,45564
1,credit_card,5,58.16,98315
1,boleto,1,54.89,29009
1,credit_card,8,111.97,9022
1,credit_card,3,139.72,64769
1,credit_card,2,134.1,65813
1,credit_card,2,202.46,65329
9,voucher,1,6.49,35694
1,voucher,1,294.17,12820
1,credit_card,3,72.42,90269
1,credit_card,2,189.57,61297
1,credit_card,9,453.33,6563
1,credit_card,1,127.11,64308
1,boleto,1,65.71,67969
1,credit_card,1,71.05,48083
1,credit_card,1,81.33,72512
1,credit_card,7,363.24,41829
1,credit_card,3,68.39,35948
1,boleto,1,69.33,77499
1,credit_card,1,164.39,87049
1,credit_card,2,221.9,27903
1,credit_card,4,106.07,5520
1,credit_card,1,68.59,29724
1,boleto,1,92.5,69683
1,credit_card,1,41.05,63942
1,credit_card,8,757.9,5108
1,credit_card,1,22.29,28991
1,credit_card,6,121.0,38883
1,credit_card,8,392.0,30160
1,credit_card,5,305.57,31760
1,boleto,1,70.12,91145
1,credit_card,1,56.95,14079
1,credit_card,1,36.43,23691
1,credit_card,1,3.1,64469
1,credit_card,1,182.29,60948
1,boleto,1,1351.44,68846
1,credit_card,1,148.36,81370
1,boleto,1,70.7,73826
1,boleto,1,147.06,87329
1,boleto,1,88.69,6248
1,debit_card,1,65.51,14146
1,credit_card,2,106.21,11232
1,boleto,1,77.84,45703
1,credit_card,8,86.84,41905
1,credit_card,1,56.37,64397
1,credit_card,2,157.12,55257
1,credit_card,5,269.44,24366
1,credit_card,1,115.35,98435
1,boleto,1,29.88,12279
1,credit_card,1,195.89,59063
1,credit_card,1,87.22,13252
1,credit_card,1,28.43,4813
1,boleto,1,43.09,22838
1,boleto,1,153.9,23001
1,debit_card,1,244.15,67267
1,credit_card,1,344.94,60231
1,credit_card,1,112.43,26984
1,credit_card,1,261.36,50611
1,credit_card,5,187.48,34789
1,credit_card,1,82.08,74119
1,credit_card,8,84.02,62452
1,credit_card,1,73.38,44581
1,credit_card,2,94.55,4378
1,boleto,1,50.01,35090
1,credit_card,5,67.71,29253
1,credit_card,2,351.36,98867
1,credit_card,2,170.12,57181
1,debit_card,1,48.69,52549
1,credit_card,1,304.27,11789
1,credit_card,6,217.64,15464
1,boleto,1,43.53,97279
1,credit_card,2,525.32,6449
1,credit_card,1,100.96,83869
1,boleto,1,180.6,20759
1,credit_card,3,37.83,1415
1,credit_card,8,198.7,30200
1,boleto,1,29.9,14154
1,credit_card,1,63.17,48117
1,credit_card,1,46.42,49554
1,credit_card,4,433.57,94169
1,credit_card,1,185.48,8069
1,credit_card,1,18.85,46067
1,credit_card,10,192.15,89340
1,credit_card,1,38.93,23951
1,credit_card,5,491.52,17762
1,credit_card,4,95.31,46268
1,credit_card,1,232.71,71170
1,credit_card,10,444.23,72261
1,credit_card,2,56.78,47399
1,credit_card,8,86.73,45354
1,credit_card,3,30.69,96260
1,credit_card,1,87.36,3238
1,credit_card,6,249.56,35800
1,credit_card,2,137.41,67143
1,credit_card,3,111.3,26048
1,credit_card,2,125.5,31824
1,credit_card,6,60.85,12040
1,credit_card,4,264.37,89660
1,boleto,1,52.5,81774
1,credit_card,1,76.73,9006
1,credit_card,5,57.39,42632
1,boleto,1,55.78,4820
1,credit_card,1,37.38,81612
2,voucher,1,50.0,15354
1,boleto,1,96.31,84299
1,credit_card,2,121.84,72139
1,boleto,1,54.5,47609
1,credit_card,2,283.36,36119
1,credit_card,4,104.7,14802
1,credit_card,8,425.07,26916
1,credit_card,8,193.91,98816
1,credit_card,1,1.71,78643
1,credit_card,1,62.0,76451
1,credit_card,6,172.49,16356
1,credit_card,1,49.27,63129
1,credit_card,1,29.75,72421
1,credit_card,10,448.39,6738
1,credit_card,2,75.07,19405
1,boleto,1,172.01,32110
1,credit_card,1,64.05,75690
1,boleto,1,60.38,13058
1,boleto,1,203.87,21462
1,credit_card,3,176.82,96085
1,boleto,1,70.7,90169
1,credit_card,7,76.08,16131
1,credit_card,2,159.1,97516
1,credit_card,3,85.6,48928
1,credit_card,5,153.22,80100
2,voucher,1,279.76,80655
1,credit_card,10,126.84,86096
1,boleto,1,1221.39,2062
1,credit_card,2,209.51,39915
1,credit_card,3,56.4,65498
1,boleto,1,321.74,28738
1,voucher,1,88.33,77635
1,credit_card,7,159.12,40490
1,credit_card,3,243.11,62115
4,voucher,1,7.71,49809
1,boleto,1,396.2,52647
1,credit_card,1,201.65,81342
1,boleto,1,188.96,75646
1,boleto,1,173.82,43772
1,credit_card,8,97.68,22598
1,credit_card,1,56.59,17307
1,credit_card,1,10.64,56401
1,credit_card,1,121.62,79007
1,boleto,1,56.03,45199
1,credit_card,1,26.86,92452
1,credit_card,1,86.18,65766
1,boleto,1,52.34,42457
1,credit_card,1,72.83,78286
1,credit_card,8,368.6,70260
1,credit_card,3,38.71,70021
1,credit_card,2,264.16,72858
1,boleto,1,415.32,4637
1,boleto,1,267.8,75
1,boleto,1,136.47,94061
1,credit_card,3,118.93,29711
1,credit_card,4,101.64,35114
1,credit_card,4,95.22,77625
1,credit_card,3,184.22,82951
1,boleto,1,109.77,73578
1,credit_card,1,140.28,68498
1,credit_card,1,72.45,18685
1,credit_card,8,335.19,11447
2,voucher,1,29.86,51009
1,credit_card,10,548.45,2041
1,boleto,1,98.7,42088
1,credit_card,1,41.23,55482
1,credit_card,1,173.53,2840
1,boleto,1,113.77,14362
1,credit_card,2,28.75,15106
2,voucher,1,12.35,41461
1,credit_card,3,117.94,91371
1,credit_card,2,116.84,95785
1,credit_card,1,37.0,66320
1,credit_card,10,1055.92,35751
1,credit_card,10,656.86,91311
1,credit_card,2,68.02,55140
1,boleto,1,95.37,80986
1,credit_card,3,31.43,80551
1,credit_card,3,285.76,28133
1,credit_card,2,70.91,34260
1,credit_card,3,61.32,26935
1,credit_card,1,43.41,11381
1,boleto,1,175.02,28848
1,credit_card,2,119.42,28725
1,credit_card,1,64.94,53978
1,credit_card,3,315.73,10142
2,voucher,1,38.26,79205
1,boleto,1,76.09,13705
1,credit_card,1,88.86,1871
1,credit_card,1,67.18,85572
1,credit_card,10,285.64,7529
7,voucher,1,10.46,73824
1,credit_card,1,72.14,81172
1,credit_card,8,233.95,68284
1,credit_card,3,69.77,41404
1,credit_card,3,110.46,78387
1,credit_card,2,93.3,53917
1,credit_card,1,330.17,73204
1,credit_card,7,160.22,33315
1,boleto,1,170.84,41734
1,credit_card,6,69.73,92139
1,boleto,1,27.46,18865
1,credit_card,3,108.17,15052
1,credit_card,6,129.95,14044
10,voucher,1,10.45,78913
1,credit_card,1,26.65,33960
1,credit_card,8,247.74,91463
1,credit_card,3,111.02,36402
1,boleto,1,175.1,58681
1,credit_card,1,68.64,39254
1,credit_card,2,60.38,48500
4,voucher,1,6.0,24070
1,credit_card,5,133.2,63728
1,credit_card,10,153.09,16755
1,credit_card,4,125.88,97643
1,boleto,1,213.09,59824
1,credit_card,1,41.77,64760
1,credit_card,1,52.57,40431
1,credit_card,2,104.71,48378
1,credit_card,9,91.6,86294
1,boleto,1,167.43,9117
1,boleto,1,1234.62,13000
1,credit_card,8,244.14,64097
1,credit_card,2,253.14,18825
1,debit_card,1,200.02,55662
1,boleto,1,34.81,46915
1,boleto,1,89.74,18937
1,credit_card,1,46.44,90069
1,credit_card,8,156.92,35359
1,credit_card,1,160.23,28917
1,boleto,1,55.62,75872
1,credit_card,5,55.11,64875
1,credit_card,4,87.64,39329
1,credit_card,3,144.66,24873
1,credit_card,1,87.42,64370
1,credit_card,10,235.39,61554
1,boleto,1,209.3,69278
1,credit_card,10,629.84,87593
1,credit_card,2,113.11,8916
1,credit_card,4,169.92,76642
1,boleto,1,20.61,98906
1,credit_card,7,335.47,38613
1,credit_card,1,102.03,72234
1,credit_card,1,50.0,57271
7,voucher,1,14.3,80346
1,boleto,1,47.69,72812
1,credit_card,1,162.26,25968
1,credit_card,1,42.27,82052
1,credit_card,2,24.2,47822
1,credit_card,4,188.0,56142
1,credit_card,1,6.45,42865
1,boleto,1,83.45,48632
1,boleto,1,48.3,32658
1,credit_card,1,65.0,2880
1,credit_card,3,79.51,10992
1,credit_card,6,126.43,89588
1,credit_card,10,173.57,980
1,credit_card,2,181.51,87055
1,credit_card,1,14.29,5775
1,credit_card,1,91.5,52005
1,voucher,1,62.68,50062
1,credit_card,4,106.38,12795
1,credit_card,5,326.75,88801
1,credit_card,10,168.66,98188
1,boleto,1,32.37,9547
1,credit_card,1,105.17,61189
1,credit_card,2,66.73,57840
1,credit_card,1,67.6,55926
1,boleto,1,330.52,63439
1,boleto,1,174.33,62177
1,credit_card,1,52.43,20264
1,credit_card,4,306.24,84626
1,credit_card,2,177.68,23693
1,credit_card,7,74.77,65420
1,credit_card,9,96.12,26624
1,credit_card,10,179.32,72223
1,credit_card,8,79.97,94621
1,credit_card,1,82.33,85312
1,credit_card,8,196.99,8337
1,boleto,1,45.0,8076
1,credit_card,5,228.23,78106
1,credit_card,1,35.69,36068
1,credit_card,4,295.85,12924
1,credit_card,1,33.38,82163
1,credit_card,8,841.23,93374
1,boleto,1,47.68,63707
1,credit_card,10,1080.56,18408
2,credit_card,2,63.25,56684
1,credit_card,3,131.46,69644
1,credit_card,1,140.82,77071
1,credit_card,1,71.71,28171
1,credit_card,9,336.66,24865
1,credit_card,2,49.96,3568
1,credit_card,1,14.78,14675
1,credit_card,1,55.28,64609
1,credit_card,2,136.93,83932
1,credit_card,2,125.8,93019
1,credit_card,10,398.86,8591
1,credit_card,1,106.38,47325
1,credit_card,10,112.87,83722
1,credit_card,2,57.29,30791
1,credit_card,2,105.39,42988
1,credit_card,1,85.6,77235
1,boleto,1,31.38,3135
2,credit_card,1,40.2,12281
1,boleto,1,235.3,88741
1,credit_card,1,42.68,48414
1,credit_card,1,41.26,64804
1,credit_card,3,311.98,80405
1,credit_card,8,95.31,33029
1,credit_card,1,108.81,69253
1,boleto,1,59.49,69218
1,credit_card,8,317.48,81243
1,credit_card,5,205.18,88471
1,credit_card,10,1507.56,56206
1,credit_card,2,123.42,38349
1,credit_card,10,841.99,64216
2,voucher,1,108.71,39067
1,credit_card,3,95.34,60587
1,credit_card,1,28.07,52142
1,credit_card,5,54.72,30297
1,credit_card,3,259.33,94526
1,credit_card,1,143.59,49916
1,credit_card,1,110.55,45221
1,credit_card,5,711.07,3919
1,credit_card,2,133.21,21808
1,credit_card,5,418.92,2848
1,credit_card,1,88.65,54218
1,credit_card,2,87.24,46497
1,credit_card,2,142.92,74985
1,credit_card,10,190.81,51904
1,boleto,1,73.49,710
1,credit_card,2,161.68,52225
1,credit_card,4,296.72,64647
1,credit_card,10,362.65,54689
1,credit_card,1,105.01,39278
1,boleto,1,123.18,41492
1,boleto,1,39.8,14453
1,credit_card,1,109.96,28520
1,credit_card,5,105.66,12006
1,boleto,1,36.23,88714
1,credit_card,1,23.29,95378
1,credit_card,2,24.09,33860
1,credit_card,10,199.02,71352
1,credit_card,3,554.1,16641
1,credit_card,2,72.99,71093
1,credit_card,1,37.19,71606
1,credit_card,2,184.92,48826
1,credit_card,1,647.54,63155
1,boleto,1,56.69,86360
1,credit_card,1,338.77,88122
1,credit_card,1,29.77,41450
1,credit_card,1,55.09,76966
3,voucher,1,26.04,80664
1,boleto,1,74.51,17003
1,credit_card,1,64.1,52248
1,credit_card,2,48.41,80321
1,credit_card,2,344.51,56511
1,credit_card,3,353.76,46132
1,credit_card,3,82.98,23931
1,credit_card,4,117.85,31491
1,credit_card,10,136.6,72972
1,credit_card,4,51.07,94200
1,credit_card,1,99.65,56918
1,credit_card,1,14.27,63816
1,credit_card,1,21.27,55058
1,credit_card,3,91.72,59126
1,boleto,1,190.37,6444
1,credit_card,1,94.5,91553
1,credit_card,2,152.88,49522
1,credit_card,8,230.24,8062
1,boleto,1,208.52,97302
1,credit_card,3,63.66,34901
1,credit_card,2,31.28,74577
1,credit_card,8,340.32,49648
1,credit_card,5,54.06,2448
1,credit_card,3,81.78,5037
2,credit_card,2,54.95,57296
1,credit_card,2,143.38,51315
1,credit_card,4,267.74,81226
1,boleto,1,235.63,98166
1,credit_card,10,968.06,77319
1,credit_card,1,3.88,80247
1,credit_card,4,127.53,96853
1,credit_card,2,133.89,86856
1,credit_card,6,83.31,88902
1,credit_card,5,193.07,37057
1,credit_card,1,37.84,58448
1,credit_card,9,90.75,60632
1,credit_card,10,636.74,39537
1,credit_card,3,612.01,42102
1,credit_card,3,103.55,223
1,credit_card,7,153.72,46
1,credit_card,3,77.57,27617
1,credit_card,3,136.77,27412
1,credit_card,10,227.62,76532
1,credit_card,8,352.55,34947
1,credit_card,3,117.82,95914
1,credit_card,5,51.75,91168
1,credit_card,1,70.39,62736
1,boleto,1,60.09,61155
1,credit_card,2,75.39,43243
1,boleto,1,143.92,40740
1,boleto,1,53.54,45535
1,credit_card,5,201.04,33456
1,credit_card,1,27.36,19617
1,boleto,1,46.84,5958
1,credit_card,3,75.07,67468
3,voucher,1,30.0,20167
1,credit_card,7,2060.2,74117
1,credit_card,1,23.93,29162
1,credit_card,10,122.33,38675
1,credit_card,1,67.5,59769
1,credit_card,3,95.67,54700
1,credit_card,2,65.01,64210
1,credit_card,1,191.13,12066
1,credit_card,1,58.71,74245
1,boleto,1,55.33,55749
1,credit_card,1,75.83,27421
1,boleto,1,84.18,33178
1,credit_card,4,156.56,61760
1,credit_card,6,295.25,34312
1,credit_card,6,134.48,34798
1,credit_card,10,106.54,81452
1,credit_card,1,91.76,49866
1,credit_card,3,42.78,48534
1,boleto,1,46.84,22344
1,credit_card,2,164.7,69751
1,credit_card,2,75.07,65744
1,credit_card,1,79.24,19708
1,boleto,1,30.23,38964
1,credit_card,3,59.23,61716
1,credit_card,4,230.66,26453
1,boleto,1,25.78,10276
1,credit_card,3,38.09,84793
1,boleto,1,49.84,27456
1,boleto,1,75.08,37800
1,credit_card,1,91.45,75764
1,credit_card,4,142.45,35808
1,credit_card,2,157.55,42350
1,credit_card,1,182.51,35162
1,credit_card,2,56.01,35043
1,credit_card,3,241.12,28464
1,credit_card,1,67.98,31092
1,credit_card,6,1138.39,19138
1,debit_card,1,206.91,13070
1,credit_card,1,88.29,36000
1,credit_card,4,294.5,15155
1,credit_card,10,1827.72,42693
1,boleto,1,328.94,81401
1,credit_card,1,195.0,90826
1,voucher,1,52.53,98909
1,credit_card,1,0.93,17757
1,credit_card,2,316.6,2619
1,credit_card,8,89.31,36020
1,credit_card,1,102.64,21990
1,credit_card,1,68.96,27184
1,credit_card,1,99.22,9422
1,boleto,1,98.7,90621
1,credit_card,1,29.91,45828
1,credit_card,1,35.69,55439
1,credit_card,4,100.78,29242
1,boleto,1,64.51,70625
1,credit_card,7,147.15,89768
1,boleto,1,27.77,65932
1,boleto,1,148.32,65626
1,boleto,1,30.71,10191
1,credit_card,1,119.94,9508
1,credit_card,2,247.08,77486
1,boleto,1,106.95,94293
1,boleto,1,76.08,10518
1,credit_card,10,206.49,57521
1,boleto,1,21.88,59451
1,credit_card,8,147.13,34233
1,boleto,1,259.45,23129
1,credit_card,3,110.03,56524
1,credit_card,1,21.36,79896
1,credit_card,4,103.13,82243
1,credit_card,6,118.44,98811
1,credit_card,5,133.69,55875
1,boleto,1,29.77,42950
1,credit_card,6,116.9,78879
1,credit_card,4,690.68,78597
1,boleto,1,173.23,26503
1,credit_card,2,67.09,2993
1,credit_card,1,112.52,24709
2,voucher,1,148.89,59453
1,credit_card,7,143.46,57361
1,credit_card,1,39.09,12850
1,credit_card,2,207.57,95773
1,credit_card,1,93.63,6789
1,credit_card,10,181.51,80789
1,boleto,1,266.49,65751
1,credit_card,1,271.18,82140
1,credit_card,2,92.57,27383
1,boleto,1,69.17,25630
1,credit_card,8,706.84,94764
1,debit_card,1,168.08,1549
1,debit_card,1,56.5,50624
1,debit_card,1,51.1,16869
1,credit_card,5,56.78,9434
1,credit_card,4,105.77,92122
1,credit_card,2,138.65,53165
1,credit_card,6,353.62,44562
1,credit_card,1,146.96,92484
1,credit_card,2,102.64,84638
1,credit_card,10,187.43,22135
2,voucher,1,50.0,64288
1,credit_card,5,118.26,47744
1,credit_card,4,217.78,44792
1,credit_card,1,65.88,14334
1,credit_card,4,91.53,93937
1,credit_card,4,216.31,85598
1,credit_card,8,106.38,10690
1,credit_card,10,129.37,84012
1,credit_card,2,154.28,21789
1,credit_card,3,38.92,41437
1,credit_card,3,51.87,24962
1,credit_card,3,74.88,85169
1,credit_card,1,115.35,65915
1,credit_card,6,465.99,15855
1,credit_card,3,173.3,8322
1,credit_card,1,113.62,59561
1,credit_card,2,226.58,43790
1,credit_card,2,64.09,6735
1,credit_card,1,153.1,43778
1,credit_card,3,92.57,72293
2,voucher,1,91.13,46439
1,credit_card,2,193.5,89524
1,credit_card,1,128.19,85303
1,credit_card,1,55.28,21129
1,boleto,1,187.65,3321
1,credit_card,1,35.84,71562
1,credit_card,3,154.13,50484
1,credit_card,4,216.71,57831
1,credit_card,3,75.11,88971
1,credit_card,10,207.65,49710
1,credit_card,8,82.86,40546
1,voucher,1,22.29,43346
1,credit_card,5,151.09,26254
1,boleto,1,254.74,87598
1,credit_card,4,123.18,32639
1,credit_card,6,63.27,88367
1,credit_card,2,169.49,31239
1,credit_card,4,79.44,43526
1,voucher,1,254.19,35425
1,credit_card,1,169.73,12796
1,credit_card,3,35.23,55747
1,credit_card,2,57.61,35854
1,credit_card,1,29.77,18077
1,credit_card,1,102.78,16807
1,debit_card,1,98.72,15937
1,boleto,1,556.22,33461
1,boleto,1,386.79,76461
1,credit_card,1,42.44,53704
1,credit_card,1,46.48,13237
1,credit_card,5,51.0,73871
1,credit_card,3,159.99,80880
1,credit_card,1,28.41,40213
1,boleto,1,77.77,17295
1,credit_card,8,555.32,35804
1,credit_card,2,126.32,31498
1,credit_card,4,147.07,44107
1,boleto,1,362.96,28537
1,credit_card,4,192.39,90608
1,credit_card,3,209.94,59286
1,credit_card,1,60.75,48679
1,credit_card,1,112.25,80459
1,boleto,1,73.84,95846
1,boleto,1,88.08,12056
1,boleto,1,55.09,47948
1,credit_card,1,58.59,78132
2,credit_card,4,220.63,81594
1,credit_card,10,333.54,9084
2,voucher,1,25.0,10320
1,boleto,1,93.68,99085
1,credit_card,1,82.73,76612
1,credit_card,1,98.65,95003
1,credit_card,1,81.75,39015
1,boleto,1,96.01,85761
1,credit_card,1,94.74,8404
9,voucher,1,9.1,73824
1,credit_card,2,81.72,25579
1,credit_card,10,156.46,16170
1,credit_card,5,51.01,38983
1,credit_card,1,242.13,80305
1,boleto,1,33.99,20671
1,credit_card,4,82.73,37591
1,credit_card,5,145.56,93959
1,credit_card,3,195.56,75934
1,credit_card,6,82.83,68087
1,credit_card,1,51.0,27954
1,credit_card,10,381.88,97674
1,credit_card,2,63.27,83898
1,credit_card,1,71.56,12926
1,credit_card,1,27.77,5054
1,boleto,1,28.62,65033
1,credit_card,1,66.67,46750
1,credit_card,1,121.18,86354
1,credit_card,5,90.44,16666
1,voucher,1,106.55,64838
1,credit_card,2,48.68,47710
1,credit_card,4,145.56,68669
1,credit_card,2,28.38,86945
1,credit_card,1,92.35,47864
1,credit_card,7,72.26,81675
1,credit_card,3,348.18,24092
1,credit_card,6,336.06,44468
1,credit_card,2,160.52,99233
1,credit_card,1,20.68,87454
1,credit_card,1,79.17,55545
1,credit_card,5,246.04,86801
1,credit_card,8,373.97,38462
1,credit_card,1,137.61,9961
2,credit_card,8,264.71,52981
1,credit_card,6,157.91,93607
1,credit_card,5,309.16,5743
1,credit_card,1,127.87,38952
1,credit_card,2,90.88,29055
1,voucher,1,51.85,17082
1,credit_card,2,40.5,46116
1,credit_card,2,163.68,46855
1,credit_card,2,29.0,18232
1,credit_card,1,174.8,15194
1,credit_card,1,21.15,40160
1,credit_card,3,223.83,85585
1,credit_card,1,180.9,14244
1,boleto,1,113.67,1261
1,credit_card,5,284.9,14010
1,credit_card,3,84.62,79189
1,credit_card,5,180.73,97077
1,credit_card,1,42.0,53589
2,voucher,1,29.02,18757
1,credit_card,2,192.76,26802
1,credit_card,1,86.88,51410
1,credit_card,9,373.98,46563
1,boleto,1,122.1,16449
1,credit_card,7,128.25,54526
1,boleto,1,52.78,8796
1,credit_card,2,189.0,54094
1,credit_card,8,313.11,94788
1,credit_card,2,162.99,86211
