product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_id
moveis_decoracao,52.0,130.0,1.0,9050.0,60.0,30.0,30.0,30343
esporte_lazer,45.0,315.0,1.0,390.0,18.0,13.0,16.0,30344
malas_acessorios,48.0,206.0,2.0,350.0,20.0,20.0,20.0,30345
informatica_acessorios,38.0,301.0,1.0,107.0,7.0,7.0,10.0,30346
relogios_presentes,53.0,1130.0,2.0,500.0,20.0,12.0,15.0,30347
,,,,300.0,16.0,8.0,11.0,30348
livros_interesse_geral,35.0,593.0,3.0,200.0,21.0,2.0,21.0,30349
eletrodomesticos,59.0,141.0,1.0,250.0,34.0,13.0,12.0,30350
construcao_ferramentas_seguranca,38.0,808.0,2.0,1050.0,20.0,20.0,20.0,30351
moveis_decoracao,56.0,690.0,3.0,1500.0,25.0,5.0,25.0,30352
utilidades_domesticas,37.0,636.0,1.0,500.0,28.0,7.0,20.0,30353
pet_shop,45.0,173.0,1.0,400.0,21.0,21.0,18.0,30354
esporte_lazer,45.0,637.0,1.0,500.0,16.0,16.0,20.0,30355
cama_mesa_banho,42.0,324.0,1.0,950.0,36.0,4.0,29.0,30356
utilidades_domesticas,48.0,1649.0,3.0,320.0,15.0,11.0,15.0,30357
perfumaria,52.0,693.0,1.0,250.0,16.0,10.0,17.0,30358
relogios_presentes,32.0,1630.0,2.0,200.0,16.0,16.0,16.0,30359
moveis_decoracao,27.0,332.0,1.0,1750.0,23.0,23.0,16.0,30360
cama_mesa_banho,33.0,253.0,1.0,950.0,33.0,9.0,38.0,30361
moveis_decoracao,56.0,563.0,2.0,13900.0,49.0,42.0,42.0,30362
telefonia,60.0,776.0,6.0,350.0,17.0,4.0,12.0,30363
relogios_presentes,41.0,977.0,4.0,200.0,20.0,15.0,20.0,30364
utilidades_domesticas,46.0,674.0,3.0,200.0,20.0,20.0,20.0,30365
moveis_decoracao,57.0,130.0,1.0,2400.0,40.0,9.0,35.0,30366
telefonia,48.0,419.0,2.0,150.0,17.0,8.0,14.0,30367
construcao_ferramentas_jardim,59.0,372.0,1.0,4050.0,28.0,28.0,23.0,30368
brinquedos,44.0,1421.0,2.0,806.0,34.0,21.0,32.0,30369
eletrodomesticos,59.0,339.0,3.0,550.0,39.0,17.0,39.0,30370
cool_stuff,49.0,1030.0,4.0,6122.0,32.0,32.0,37.0,30371
papelaria,20.0,346.0,1.0,300.0,16.0,10.0,20.0,30372
beleza_saude,36.0,1467.0,1.0,175.0,19.0,18.0,14.0,30373
utilidades_domesticas,30.0,233.0,3.0,5000.0,46.0,36.0,36.0,30374
audio,57.0,1048.0,1.0,1150.0,31.0,18.0,19.0,30375
fashion_bolsas_e_acessorios,32.0,296.0,2.0,100.0,16.0,2.0,11.0,30376
utilidades_domesticas,52.0,857.0,1.0,225.0,16.0,4.0,14.0,30377
moveis_decoracao,44.0,1673.0,2.0,550.0,52.0,11.0,11.0,30378
perfumaria,48.0,87.0,1.0,570.0,19.0,13.0,17.0,30379
automotivo,57.0,744.0,5.0,1250.0,30.0,30.0,30.0,30380
pet_shop,39.0,770.0,1.0,3875.0,33.0,33.0,33.0,30381
cama_mesa_banho,45.0,172.0,1.0,400.0,16.0,10.0,16.0,30382
ferramentas_jardim,57.0,406.0,1.0,300.0,18.0,3.0,22.0,30383
telefonia,59.0,1323.0,2.0,50.0,18.0,6.0,11.0,30384
beleza_saude,59.0,540.0,5.0,4175.0,45.0,39.0,30.0,30385
livros_tecnicos,37.0,1106.0,1.0,1000.0,27.0,5.0,19.0,30386
ferramentas_jardim,54.0,926.0,8.0,5000.0,17.0,30.0,30.0,30387
cool_stuff,39.0,414.0,3.0,8100.0,24.0,58.0,15.0,30388
consoles_games,33.0,1454.0,1.0,200.0,20.0,3.0,18.0,30389
telefonia,41.0,391.0,2.0,117.0,18.0,6.0,12.0,30390
eletrodomesticos,60.0,115.0,1.0,350.0,29.0,5.0,16.0,30391
,,,,700.0,16.0,12.0,12.0,30392
sinalizacao_e_seguranca,41.0,1177.0,1.0,375.0,23.0,9.0,20.0,30393
cama_mesa_banho,46.0,701.0,1.0,1400.0,50.0,12.0,12.0,30394
telefonia,57.0,449.0,3.0,150.0,19.0,4.0,11.0,30395
esporte_lazer,57.0,763.0,1.0,1175.0,21.0,32.0,17.0,30396
brinquedos,46.0,807.0,3.0,1063.0,31.0,26.0,35.0,30397
beleza_saude,47.0,156.0,1.0,100.0,16.0,5.0,17.0,30398
automotivo,53.0,1102.0,5.0,800.0,20.0,20.0,20.0,30399
esporte_lazer,50.0,664.0,1.0,180.0,18.0,10.0,14.0,30400
esporte_lazer,33.0,736.0,1.0,450.0,16.0,16.0,16.0,30401
cama_mesa_banho,52.0,217.0,2.0,1800.0,30.0,25.0,25.0,30402
eletrodomesticos,51.0,979.0,1.0,15600.0,35.0,46.0,35.0,30403
moveis_decoracao,39.0,398.0,5.0,3700.0,25.0,35.0,35.0,30404
market_place,35.0,498.0,2.0,300.0,16.0,10.0,11.0,30405
cama_mesa_banho,60.0,264.0,1.0,2450.0,41.0,8.0,36.0,30406
esporte_lazer,48.0,33.0,2.0,400.0,20.0,20.0,20.0,30407
utilidades_domesticas,31.0,300.0,1.0,1400.0,26.0,12.0,30.0,30408
moveis_decoracao,34.0,655.0,1.0,750.0,50.0,10.0,50.0,30409
cool_stuff,42.0,113.0,1.0,500.0,25.0,37.0,36.0,30410
bebes,54.0,201.0,2.0,450.0,17.0,22.0,40.0,30411
esporte_lazer,53.0,3189.0,7.0,3775.0,35.0,30.0,30.0,30412
cama_mesa_banho,59.0,275.0,1.0,1050.0,35.0,10.0,18.0,30413
esporte_lazer,29.0,972.0,1.0,3510.0,46.0,21.0,32.0,30414
eletrodomesticos,57.0,293.0,1.0,350.0,27.0,13.0,17.0,30415
moveis_decoracao,47.0,1473.0,3.0,200.0,35.0,2.0,25.0,30416
relogios_presentes,48.0,408.0,3.0,925.0,22.0,14.0,20.0,30417
beleza_saude,41.0,880.0,2.0,667.0,30.0,12.0,16.0,30418
utilidades_domesticas,32.0,740.0,1.0,475.0,19.0,25.0,25.0,30419
pet_shop,50.0,776.0,4.0,800.0,50.0,5.0,50.0,30420
papelaria,60.0,523.0,2.0,600.0,30.0,30.0,11.0,30421
moveis_decoracao,56.0,2051.0,3.0,600.0,68.0,8.0,13.0,30422
cama_mesa_banho,49.0,1305.0,1.0,4300.0,35.0,35.0,35.0,30423
fashion_bolsas_e_acessorios,34.0,156.0,1.0,150.0,21.0,9.0,14.0,30424
informatica_acessorios,51.0,546.0,1.0,500.0,30.0,11.0,11.0,30425
cama_mesa_banho,57.0,95.0,1.0,500.0,20.0,10.0,15.0,30426
artes,62.0,220.0,1.0,2800.0,70.0,12.0,30.0,30427
moveis_decoracao,59.0,956.0,5.0,5900.0,66.0,15.0,33.0,30428
automotivo,43.0,1108.0,3.0,400.0,16.0,5.0,11.0,30429
informatica_acessorios,45.0,1868.0,1.0,167.0,16.0,16.0,11.0,30430
moveis_quarto,32.0,728.0,1.0,18900.0,57.0,17.0,42.0,30431
beleza_saude,60.0,1895.0,1.0,4650.0,23.0,23.0,23.0,30432
relogios_presentes,45.0,375.0,9.0,650.0,30.0,15.0,15.0,30433
utilidades_domesticas,56.0,941.0,4.0,12600.0,40.0,40.0,50.0,30434
eletronicos,34.0,1130.0,2.0,500.0,23.0,16.0,18.0,30435
construcao_ferramentas_construcao,60.0,183.0,6.0,11400.0,44.0,38.0,44.0,30436
cama_mesa_banho,50.0,324.0,2.0,1500.0,37.0,23.0,35.0,30437
alimentos_bebidas,56.0,576.0,1.0,200.0,33.0,21.0,27.0,30438
bebidas,50.0,3138.0,9.0,550.0,30.0,15.0,15.0,30439
automotivo,51.0,1327.0,3.0,3200.0,26.0,3.0,24.0,30440
fashion_bolsas_e_acessorios,36.0,132.0,2.0,100.0,17.0,4.0,13.0,30441
automotivo,60.0,202.0,3.0,200.0,16.0,15.0,15.0,30442
ferramentas_jardim,45.0,3398.0,3.0,3300.0,21.0,35.0,27.0,30443
beleza_saude,53.0,171.0,2.0,50.0,19.0,11.0,23.0,30444
cama_mesa_banho,53.0,411.0,1.0,3150.0,42.0,16.0,34.0,30445
automotivo,53.0,956.0,2.0,500.0,40.0,40.0,40.0,30446
cool_stuff,51.0,471.0,4.0,550.0,27.0,10.0,15.0,30447
,,,,250.0,16.0,4.0,11.0,30448
esporte_lazer,42.0,278.0,2.0,2700.0,60.0,15.0,15.0,30449
relogios_presentes,28.0,283.0,4.0,800.0,20.0,20.0,20.0,30450
ferramentas_jardim,50.0,539.0,5.0,50.0,30.0,20.0,20.0,30451
esporte_lazer,38.0,908.0,1.0,2300.0,17.0,17.0,17.0,30452
fashion_bolsas_e_acessorios,54.0,806.0,1.0,200.0,16.0,2.0,11.0,30453
bebes,27.0,462.0,1.0,500.0,46.0,10.0,40.0,30454
telefonia,60.0,752.0,6.0,100.0,17.0,4.0,12.0,30455
automotivo,59.0,302.0,1.0,75.0,21.0,2.0,15.0,30456
audio,31.0,502.0,1.0,607.0,19.0,18.0,11.0,30457
moveis_decoracao,47.0,1722.0,1.0,900.0,53.0,8.0,11.0,30458
moveis_decoracao,60.0,1960.0,2.0,3000.0,69.0,11.0,11.0,30459
relogios_presentes,46.0,398.0,1.0,200.0,17.0,13.0,13.0,30460
brinquedos,59.0,697.0,2.0,883.0,32.0,15.0,17.0,30461
ferramentas_jardim,54.0,1646.0,3.0,425.0,20.0,20.0,16.0,30462
esporte_lazer,59.0,804.0,1.0,300.0,20.0,12.0,16.0,30463
cool_stuff,33.0,805.0,2.0,1500.0,42.0,25.0,15.0,30464
informatica_acessorios,41.0,138.0,2.0,100.0,16.0,4.0,14.0,30465
utilidades_domesticas,52.0,1812.0,1.0,13600.0,35.0,100.0,35.0,30466
brinquedos,41.0,1156.0,1.0,500.0,17.0,10.0,12.0,30467
relogios_presentes,56.0,358.0,1.0,650.0,16.0,2.0,11.0,30468
cama_mesa_banho,46.0,372.0,1.0,1450.0,34.0,12.0,40.0,30469
esporte_lazer,24.0,290.0,2.0,600.0,50.0,12.0,50.0,30470
eletrodomesticos,52.0,235.0,3.0,450.0,35.0,14.0,25.0,30471
telefonia,57.0,623.0,5.0,185.0,19.0,9.0,15.0,30472
pet_shop,53.0,407.0,3.0,700.0,25.0,15.0,18.0,30473
beleza_saude,45.0,1752.0,1.0,280.0,18.0,19.0,18.0,30474
moveis_decoracao,57.0,954.0,7.0,1250.0,60.0,12.0,12.0,30475
esporte_lazer,57.0,2737.0,1.0,250.0,20.0,11.0,11.0,30476
utilidades_domesticas,22.0,729.0,1.0,300.0,42.0,5.0,29.0,30477
fashion_bolsas_e_acessorios,47.0,566.0,1.0,150.0,22.0,2.0,19.0,30478
malas_acessorios,55.0,214.0,1.0,1000.0,16.0,46.0,36.0,30479
perfumaria,52.0,1400.0,1.0,100.0,16.0,3.0,15.0,30480
moveis_sala,58.0,510.0,2.0,400.0,25.0,20.0,25.0,30481
fashion_bolsas_e_acessorios,58.0,431.0,1.0,50.0,16.0,8.0,11.0,30482
brinquedos,59.0,1849.0,3.0,2400.0,16.0,50.0,22.0,30483
esporte_lazer,29.0,973.0,1.0,5455.0,46.0,21.0,32.0,30484
utilidades_domesticas,53.0,365.0,1.0,700.0,22.0,13.0,13.0,30485
moveis_decoracao,60.0,3116.0,3.0,2300.0,35.0,32.0,47.0,30486
consoles_games,57.0,799.0,1.0,775.0,29.0,21.0,25.0,30487
bebes,58.0,599.0,1.0,75.0,20.0,15.0,16.0,30488
ferramentas_jardim,48.0,940.0,1.0,250.0,25.0,10.0,16.0,30489
instrumentos_musicais,58.0,940.0,5.0,1500.0,30.0,10.0,25.0,30490
informatica_acessorios,16.0,675.0,2.0,483.0,31.0,19.0,36.0,30491
beleza_saude,34.0,878.0,1.0,150.0,16.0,13.0,11.0,30492
consoles_games,45.0,847.0,3.0,100.0,16.0,16.0,16.0,30493
malas_acessorios,45.0,217.0,1.0,700.0,45.0,10.0,31.0,30494
moveis_decoracao,52.0,746.0,4.0,15400.0,40.0,60.0,40.0,30495
moveis_decoracao,40.0,569.0,1.0,1300.0,30.0,30.0,30.0,30496
utilidades_domesticas,60.0,678.0,3.0,1525.0,23.0,13.0,14.0,30497
esporte_lazer,24.0,1534.0,1.0,1117.0,22.0,10.0,14.0,30498
construcao_ferramentas_construcao,54.0,1050.0,1.0,850.0,30.0,25.0,30.0,30499
relogios_presentes,59.0,136.0,4.0,200.0,16.0,2.0,11.0,30500
eletrodomesticos,60.0,138.0,1.0,150.0,18.0,8.0,13.0,30501
industria_comercio_e_negocios,35.0,790.0,1.0,6100.0,28.0,8.0,28.0,30502
beleza_saude,31.0,362.0,1.0,500.0,19.0,12.0,14.0,30503
relogios_presentes,60.0,428.0,4.0,200.0,16.0,2.0,11.0,30504
eletrodomesticos,58.0,967.0,4.0,100.0,18.0,8.0,13.0,30505
automotivo,58.0,338.0,2.0,50.0,24.0,2.0,17.0,30506
beleza_saude,48.0,1065.0,1.0,400.0,30.0,20.0,30.0,30507
ferramentas_jardim,36.0,934.0,8.0,4000.0,40.0,13.0,19.0,30508
beleza_saude,57.0,2685.0,2.0,900.0,30.0,15.0,26.0,30509
beleza_saude,43.0,1077.0,1.0,333.0,21.0,19.0,21.0,30510
relogios_presentes,57.0,510.0,1.0,325.0,16.0,12.0,12.0,30511
fashion_bolsas_e_acessorios,36.0,794.0,1.0,100.0,16.0,5.0,16.0,30512
automotivo,33.0,2058.0,1.0,650.0,22.0,13.0,12.0,30513
moveis_decoracao,42.0,122.0,1.0,566.0,48.0,19.0,24.0,30514
moveis_decoracao,63.0,462.0,2.0,8050.0,80.0,10.0,60.0,30515
alimentos_bebidas,59.0,399.0,2.0,262.0,28.0,15.0,20.0,30516
esporte_lazer,39.0,688.0,1.0,398.0,17.0,14.0,14.0,30517
informatica_acessorios,57.0,139.0,1.0,100.0,16.0,6.0,14.0,30518
moveis_cozinha_area_de_servico_jantar_e_jardim,32.0,1243.0,2.0,10100.0,65.0,63.0,64.0,30519
relogios_presentes,37.0,536.0,3.0,550.0,21.0,13.0,16.0,30520
cama_mesa_banho,50.0,435.0,1.0,300.0,39.0,12.0,39.0,30521
eletronicos,59.0,600.0,6.0,475.0,20.0,11.0,19.0,30522
construcao_ferramentas_construcao,50.0,672.0,1.0,6250.0,33.0,7.0,33.0,30523
utilidades_domesticas,40.0,391.0,1.0,200.0,37.0,3.0,11.0,30524
bebidas,32.0,542.0,1.0,1600.0,25.0,25.0,25.0,30525
beleza_saude,45.0,1085.0,1.0,3633.0,34.0,19.0,41.0,30526
relogios_presentes,33.0,439.0,1.0,346.0,18.0,10.0,13.0,30527
agro_industria_e_comercio,36.0,471.0,1.0,4000.0,50.0,30.0,40.0,30528
informatica_acessorios,59.0,1165.0,3.0,800.0,31.0,9.0,11.0,30529
relogios_presentes,46.0,517.0,1.0,550.0,20.0,12.0,15.0,30530
moveis_decoracao,59.0,2262.0,4.0,600.0,65.0,8.0,13.0,30531
cama_mesa_banho,55.0,601.0,1.0,550.0,16.0,10.0,16.0,30532
relogios_presentes,45.0,300.0,1.0,425.0,18.0,12.0,14.0,30533
ferramentas_jardim,64.0,692.0,3.0,2600.0,30.0,20.0,20.0,30534
utilidades_domesticas,56.0,796.0,1.0,850.0,45.0,20.0,45.0,30535
livros_interesse_geral,16.0,783.0,1.0,600.0,22.0,2.0,16.0,30536
ferramentas_jardim,59.0,406.0,2.0,1050.0,40.0,6.0,22.0,30537
papelaria,55.0,264.0,4.0,1700.0,28.0,55.0,37.0,30538
utilidades_domesticas,58.0,623.0,3.0,475.0,38.0,12.0,24.0,30539
casa_construcao,59.0,854.0,4.0,650.0,22.0,18.0,22.0,30540
cama_mesa_banho,49.0,259.0,1.0,2117.0,35.0,8.0,27.0,30541
relogios_presentes,52.0,576.0,2.0,258.0,19.0,9.0,12.0,30542
bebidas,27.0,766.0,1.0,267.0,18.0,13.0,15.0,30543
cool_stuff,55.0,781.0,2.0,500.0,27.0,10.0,15.0,30544
cama_mesa_banho,63.0,827.0,1.0,2000.0,43.0,5.0,30.0,30545
beleza_saude,34.0,636.0,1.0,100.0,16.0,2.0,11.0,30546
esporte_lazer,52.0,354.0,2.0,600.0,28.0,25.0,25.0,30547
beleza_saude,46.0,935.0,1.0,150.0,17.0,10.0,15.0,30548
cama_mesa_banho,53.0,688.0,1.0,1133.0,28.0,6.0,20.0,30549
automotivo,58.0,208.0,1.0,100.0,20.0,15.0,20.0,30550
consoles_games,37.0,910.0,4.0,500.0,16.0,22.0,16.0,30551
pet_shop,26.0,422.0,1.0,500.0,50.0,20.0,50.0,30552
telefonia_fixa,41.0,222.0,3.0,90.0,18.0,7.0,13.0,30553
esporte_lazer,38.0,226.0,2.0,2450.0,60.0,15.0,15.0,30554
utilidades_domesticas,41.0,439.0,6.0,600.0,19.0,16.0,16.0,30555
construcao_ferramentas_construcao,36.0,490.0,2.0,600.0,20.0,20.0,20.0,30556
pet_shop,55.0,1143.0,2.0,1200.0,50.0,20.0,40.0,30557
perfumaria,55.0,1018.0,2.0,450.0,22.0,16.0,16.0,30558
utilidades_domesticas,46.0,505.0,1.0,550.0,16.0,25.0,12.0,30559
fashion_bolsas_e_acessorios,56.0,443.0,3.0,200.0,16.0,9.0,11.0,30560
beleza_saude,35.0,210.0,1.0,653.0,19.0,12.0,16.0,30561
perfumaria,58.0,309.0,1.0,550.0,24.0,12.0,16.0,30562
informatica_acessorios,52.0,1243.0,4.0,1350.0,35.0,25.0,35.0,30563
utilidades_domesticas,52.0,770.0,3.0,1417.0,36.0,13.0,37.0,30564
cool_stuff,51.0,2676.0,1.0,265.0,24.0,9.0,17.0,30565
climatizacao,58.0,644.0,2.0,5000.0,50.0,20.0,20.0,30566
beleza_saude,51.0,584.0,1.0,750.0,18.0,19.0,23.0,30567
utilidades_domesticas,52.0,373.0,2.0,700.0,16.0,10.0,12.0,30568
telefonia_fixa,59.0,1382.0,2.0,666.0,19.0,17.0,16.0,30569
moveis_decoracao,50.0,924.0,1.0,600.0,17.0,17.0,17.0,30570
fashion_bolsas_e_acessorios,58.0,392.0,4.0,50.0,16.0,6.0,20.0,30571
brinquedos,55.0,569.0,2.0,30000.0,70.0,75.0,37.0,30572
informatica_acessorios,44.0,453.0,1.0,175.0,16.0,7.0,12.0,30573
beleza_saude,50.0,3352.0,5.0,1400.0,22.0,29.0,13.0,30574
relogios_presentes,48.0,414.0,1.0,544.0,16.0,8.0,12.0,30575
,,,,2300.0,47.0,23.0,32.0,30576
moveis_decoracao,55.0,829.0,2.0,7950.0,16.0,60.0,60.0,30577
livros_interesse_geral,43.0,838.0,1.0,550.0,26.0,7.0,36.0,30578
beleza_saude,31.0,1081.0,1.0,600.0,16.0,6.0,11.0,30579
brinquedos,41.0,660.0,1.0,1625.0,45.0,18.0,48.0,30580
esporte_lazer,60.0,3094.0,4.0,500.0,28.0,12.0,18.0,30581
cool_stuff,60.0,321.0,1.0,30000.0,95.0,45.0,55.0,30582
beleza_saude,46.0,803.0,1.0,150.0,22.0,3.0,15.0,30583
moveis_decoracao,31.0,632.0,1.0,23500.0,66.0,43.0,66.0,30584
perfumaria,54.0,954.0,1.0,50.0,16.0,5.0,11.0,30585
utilidades_domesticas,56.0,355.0,3.0,1900.0,38.0,19.0,35.0,30586
pet_shop,57.0,2357.0,6.0,6250.0,56.0,20.0,34.0,30587
bebes,63.0,1375.0,2.0,200.0,16.0,22.0,17.0,30588
beleza_saude,35.0,906.0,2.0,750.0,18.0,13.0,13.0,30589
esporte_lazer,34.0,481.0,1.0,450.0,20.0,15.0,15.0,30590
bebes,10.0,1152.0,3.0,700.0,20.0,9.0,14.0,30591
alimentos_bebidas,57.0,986.0,1.0,1200.0,19.0,12.0,12.0,30592
esporte_lazer,55.0,3677.0,6.0,300.0,20.0,10.0,15.0,30593
beleza_saude,56.0,1006.0,1.0,400.0,19.0,17.0,15.0,30594
beleza_saude,46.0,1008.0,1.0,1400.0,25.0,11.0,19.0,30595
moveis_decoracao,48.0,748.0,1.0,11017.0,40.0,49.0,32.0,30596
fashion_calcados,57.0,404.0,4.0,1500.0,22.0,12.0,33.0,30597
cool_stuff,55.0,1080.0,3.0,400.0,20.0,16.0,19.0,30598
informatica_acessorios,49.0,340.0,1.0,300.0,48.0,8.0,20.0,30599
automotivo,59.0,1369.0,2.0,150.0,16.0,6.0,11.0,30600
cama_mesa_banho,52.0,651.0,2.0,800.0,16.0,10.0,16.0,30601
esporte_lazer,41.0,767.0,1.0,100.0,18.0,18.0,18.0,30602
esporte_lazer,51.0,1667.0,1.0,6500.0,20.0,16.0,20.0,30603
beleza_saude,57.0,923.0,6.0,200.0,35.0,16.0,28.0,30604
relogios_presentes,52.0,727.0,1.0,350.0,21.0,14.0,14.0,30605
utilidades_domesticas,56.0,966.0,4.0,900.0,36.0,16.0,36.0,30606
eletrodomesticos_2,53.0,793.0,1.0,4850.0,61.0,15.0,58.0,30607
consoles_games,59.0,683.0,1.0,150.0,20.0,4.0,17.0,30608
moveis_decoracao,57.0,1987.0,3.0,2400.0,65.0,8.0,45.0,30609
alimentos_bebidas,54.0,920.0,1.0,1150.0,16.0,17.0,11.0,30610
automotivo,57.0,703.0,6.0,4750.0,56.0,11.0,32.0,30611
utilidades_domesticas,55.0,441.0,1.0,15400.0,54.0,54.0,39.0,30612
beleza_saude,31.0,1752.0,1.0,1250.0,25.0,25.0,25.0,30613
esporte_lazer,36.0,280.0,2.0,650.0,30.0,10.0,16.0,30614
cama_mesa_banho,47.0,392.0,1.0,250.0,28.0,5.0,16.0,30615
cool_stuff,60.0,718.0,3.0,400.0,30.0,5.0,30.0,30616
beleza_saude,35.0,418.0,1.0,150.0,19.0,13.0,13.0,30617
informatica_acessorios,41.0,498.0,1.0,600.0,18.0,9.0,16.0,30618
fashion_roupa_masculina,43.0,973.0,2.0,600.0,35.0,35.0,15.0,30619
,,,,800.0,16.0,24.0,16.0,30620
brinquedos,30.0,236.0,1.0,150.0,20.0,8.0,11.0,30621
pet_shop,59.0,439.0,2.0,7450.0,65.0,17.0,38.0,30622
livros_interesse_geral,32.0,1311.0,2.0,875.0,20.0,10.0,30.0,30623
fashion_bolsas_e_acessorios,54.0,719.0,2.0,200.0,16.0,2.0,20.0,30624
esporte_lazer,54.0,1051.0,1.0,1600.0,20.0,25.0,20.0,30625
esporte_lazer,59.0,2220.0,1.0,1000.0,42.0,25.0,23.0,30626
esporte_lazer,54.0,874.0,2.0,500.0,21.0,11.0,16.0,30627
informatica_acessorios,49.0,652.0,3.0,200.0,33.0,2.0,25.0,30628
esporte_lazer,43.0,479.0,4.0,3250.0,66.0,10.0,51.0,30629
automotivo,51.0,666.0,2.0,5900.0,65.0,25.0,25.0,30630
construcao_ferramentas_construcao,43.0,379.0,1.0,200.0,19.0,19.0,19.0,30631
papelaria,48.0,275.0,1.0,500.0,19.0,44.0,34.0,30632
cool_stuff,63.0,2005.0,1.0,14200.0,37.0,40.0,34.0,30633
eletronicos,57.0,234.0,1.0,513.0,30.0,14.0,15.0,30634
utilidades_domesticas,58.0,407.0,1.0,7250.0,16.0,16.0,16.0,30635
bebes,35.0,251.0,1.0,2197.0,37.0,28.0,30.0,30636
esporte_lazer,59.0,1540.0,1.0,900.0,40.0,20.0,20.0,30637
automotivo,59.0,570.0,5.0,1150.0,55.0,12.0,35.0,30638
cool_stuff,34.0,1468.0,1.0,850.0,30.0,17.0,24.0,30639
malas_acessorios,49.0,114.0,1.0,650.0,30.0,10.0,32.0,30640
sinalizacao_e_seguranca,31.0,264.0,1.0,1175.0,45.0,38.0,25.0,30641
ferramentas_jardim,57.0,365.0,6.0,850.0,24.0,13.0,18.0,30642
moveis_decoracao,62.0,1705.0,1.0,700.0,60.0,11.0,11.0,30643
cama_mesa_banho,48.0,278.0,2.0,1100.0,60.0,17.0,42.0,30644
moveis_sala,49.0,853.0,2.0,850.0,29.0,39.0,25.0,30645
automotivo,60.0,104.0,1.0,350.0,25.0,20.0,25.0,30646
fashion_bolsas_e_acessorios,37.0,134.0,1.0,100.0,16.0,10.0,16.0,30647
papelaria,60.0,278.0,5.0,1250.0,38.0,15.0,29.0,30648
beleza_saude,57.0,493.0,1.0,1250.0,30.0,10.0,17.0,30649
papelaria,57.0,722.0,3.0,150.0,16.0,10.0,27.0,30650
eletronicos,38.0,745.0,1.0,100.0,17.0,17.0,17.0,30651
utilidades_domesticas,58.0,644.0,1.0,8900.0,28.0,64.0,28.0,30652
cama_mesa_banho,46.0,1421.0,1.0,800.0,35.0,20.0,20.0,30653
beleza_saude,51.0,2603.0,2.0,150.0,16.0,7.0,12.0,30654
esporte_lazer,56.0,574.0,4.0,5850.0,90.0,20.0,20.0,30655
ferramentas_jardim,43.0,323.0,1.0,3600.0,30.0,25.0,50.0,30656
informatica_acessorios,29.0,501.0,1.0,600.0,18.0,9.0,16.0,30657
esporte_lazer,55.0,2835.0,1.0,1225.0,33.0,28.0,28.0,30658
cama_mesa_banho,55.0,242.0,1.0,22200.0,37.0,23.0,35.0,30659
cool_stuff,43.0,2768.0,7.0,2583.0,25.0,38.0,29.0,30660
livros_interesse_geral,18.0,710.0,1.0,400.0,16.0,2.0,21.0,30661
cama_mesa_banho,46.0,684.0,1.0,1450.0,40.0,15.0,32.0,30662
moveis_decoracao,46.0,608.0,1.0,500.0,30.0,5.0,23.0,30663
moveis_decoracao,60.0,2064.0,4.0,5700.0,85.0,10.0,40.0,30664
informatica_acessorios,59.0,1679.0,3.0,5400.0,30.0,20.0,20.0,30665
esporte_lazer,36.0,979.0,8.0,6350.0,90.0,20.0,25.0,30666
brinquedos,59.0,721.0,2.0,8875.0,50.0,39.0,39.0,30667
esporte_lazer,58.0,528.0,2.0,150.0,20.0,4.0,12.0,30668
utilidades_domesticas,58.0,391.0,1.0,950.0,45.0,20.0,25.0,30669
fashion_bolsas_e_acessorios,23.0,77.0,2.0,200.0,16.0,3.0,15.0,30670
cama_mesa_banho,40.0,496.0,1.0,125.0,28.0,7.0,20.0,30671
telefonia,44.0,353.0,2.0,50.0,19.0,3.0,11.0,30672
cama_mesa_banho,38.0,321.0,1.0,725.0,43.0,10.0,23.0,30673
brinquedos,56.0,286.0,2.0,300.0,23.0,6.0,23.0,30674
,,,,200.0,16.0,2.0,11.0,30675
cama_mesa_banho,43.0,111.0,1.0,1900.0,35.0,23.0,30.0,30676
papelaria,46.0,530.0,1.0,350.0,25.0,10.0,17.0,30677
brinquedos,37.0,255.0,2.0,583.0,24.0,22.0,23.0,30678
relogios_presentes,53.0,810.0,1.0,350.0,17.0,14.0,15.0,30679
telefonia,60.0,220.0,4.0,300.0,17.0,4.0,12.0,30680
esporte_lazer,26.0,446.0,1.0,10000.0,29.0,3.0,29.0,30681
instrumentos_musicais,54.0,267.0,3.0,300.0,32.0,3.0,16.0,30682
beleza_saude,52.0,1098.0,1.0,500.0,21.0,6.0,21.0,30683
perfumaria,34.0,857.0,1.0,514.0,19.0,17.0,17.0,30684
moveis_decoracao,42.0,928.0,1.0,650.0,17.0,17.0,17.0,30685
brinquedos,47.0,822.0,2.0,3725.0,41.0,32.0,25.0,30686
relogios_presentes,28.0,164.0,1.0,510.0,19.0,11.0,15.0,30687
esporte_lazer,54.0,1069.0,3.0,26100.0,80.0,85.0,20.0,30688
cama_mesa_banho,55.0,243.0,1.0,3500.0,43.0,18.0,30.0,30689
eletroportateis,28.0,1426.0,1.0,1833.0,21.0,19.0,22.0,30690
informatica_acessorios,50.0,545.0,1.0,451.0,16.0,12.0,15.0,30691
eletronicos,30.0,320.0,1.0,1643.0,16.0,8.0,12.0,30692
automotivo,53.0,574.0,5.0,2500.0,33.0,27.0,26.0,30693
